start_date;trunk;prefix;mobile;country;tariff;blocked;seconds_allowed;description;cli_a
2022-02-15 14:30:55.477103;ARIA;59144826;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5914487;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59144885;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59144889;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59144888;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59144887;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59144886;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5914683;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5914486;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126139;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126138;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126137;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912213;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126192;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126198;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126215;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126214;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126199;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122566;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122567;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122755;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122756;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122757;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122599;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122598;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122568;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122569;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122570;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126216;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126217;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912637;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912636;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912635;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912634;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912638;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912639;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591266;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591265;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591264;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912633;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912632;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126302;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126219;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126218;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126315;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126316;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126319;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126318;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126317;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122758;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122759;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912588;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912589;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912590;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912591;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912587;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912586;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912583;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912584;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912585;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912592;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912593;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126134;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913832;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126135;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126133;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59126132;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912595;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912596;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912597;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912582;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591255;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122895;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122896;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122897;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122898;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122879;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122878;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122875;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122876;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122877;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59122899;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912513;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59125290;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591253;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591254;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591251999;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591251998;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591251995;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591251996;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591251997;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591267;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912594;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591346575;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591346576;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591346574;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134655;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134654;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591346577;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591346578;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134702;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134703;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134659;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134658;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591346579;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134653;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134652;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133884;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591341;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338839;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338838;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338539;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134226;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134227;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134651;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134650;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134229;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134228;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134704;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134705;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913483;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913484;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913482;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913481;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913480;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913485;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591364;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913830;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591268;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913826;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913825;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59137;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913479;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913478;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134709;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913471;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134708;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134707;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134706;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913472;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913473;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913477;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913476;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913475;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913474;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913831;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59134225;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133762;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338228;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133761;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133760;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133739;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133823;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338408;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338528;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338529;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338419;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338418;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338409;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133738;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133737;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912693;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912694;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912692;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912691;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912690;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912696;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5912697;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913323;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133736;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;5913313;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59132;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59128;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338538;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;591338229;N;BO;0.1485;Y;N;Bolivia - Rural;
2022-02-15 14:30:55.477103;ARIA;59133;N;BO;0.0789;N;N;Bolivia - Santa Cruz;
2022-02-15 14:30:55.477103;ARIA;387;N;BA;0.1341;N;N;Bosnia;
2022-02-15 14:30:55.477103;ARIA;3873571;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873570;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873572;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873061;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873569;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873574;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873578;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873577;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873576;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873575;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873566;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873564;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873059;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873556;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873056;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873054;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873053;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873557;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873559;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873579;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873563;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873562;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873561;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873565;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873580;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873659;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873671;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873658;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873083;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873657;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873672;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873673;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873255;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873722;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873259;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873675;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873674;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873656;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873655;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873586;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873587;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873585;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873582;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873581;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873588;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873589;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873651;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873650;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873629;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873628;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873052;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873555;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873380;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873378;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873381;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873389;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873287;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873539;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873538;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873532;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873533;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873534;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873536;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873286;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873285;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873261;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873260;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873265;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873266;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873267;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873220;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873222;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873729;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873284;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873282;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;38734611;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873377;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873376;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873027;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873028;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;38731511;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873272;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873269;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873029;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873273;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873268;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873050;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873277;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873274;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873554;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;387352;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873371;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873370;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873372;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873373;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873375;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;387336;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;387335;N;BA;0.1329;N;N;Bosnia - BHT;
2022-02-15 14:30:55.477103;ARIA;3873278;N;BA;0.1329;N;N;Bosnia - BHT;
